1709.4;49.173;7.301602
1713.1;49.171;7.314964
1716.8;49.17;7.360248
1720.5;49.168;7.372468
1724.2;49.167;7.392819
1727.9;49.165;7.413856
1731.6;49.163;7.421343
1735.3;49.162;7.434413
1739;49.16;7.473255
1742.7;49.159;7.500114
1746.4;49.157;7.502118
1750.1;49.156;7.519327
1753.8;49.154;7.536615
1757.5;49.152;7.551751
1761.2;49.151;7.566265
1764.9;49.149;7.590797
1768.6;49.148;7.610206
1772.3;49.146;7.633421
1776;49.144;7.652359
1779.7;49.143;7.669059
1783.4;49.141;7.67849
1787.1;49.139;7.697564
1790.8;49.138;7.713535
1794.5;49.136;7.731849
1798.2;49.134;7.760172
1801.9;49.133;7.771132
1805.6;49.131;7.790855
1809.3;49.129;7.802994
1813;49.128;7.828088
1816.7;49.126;7.851493
1820.4;49.125;7.867839
1824.1;49.123;7.900337
1827.8;49.121;7.922791
1831.5;49.12;7.930588
1835.2;49.118;7.938421
1838.9;49.116;7.930766
1842.6;49.115;7.958226
1846.3;49.113;7.993983
1850;49.111;8.017316
1853.7;49.11;8.019976
1857.4;49.108;8.046286
1861.1;49.106;8.073011
1864.8;49.105;8.092926
1868.5;49.103;8.10218
1872.2;49.101;8.101161
1875.9;49.1;8.146819
1879.6;49.098;8.156776
1883.3;49.096;8.180474
1887;49.094;8.192524
1890.7;49.092;8.198754
1894.4;49.091;8.21436
1898.1;49.089;8.226402
1901.8;49.088;8.274512
1905.5;49.086;8.287737
1909.2;49.084;8.287267
1912.9;49.082;8.297361
1916.6;49.081;8.325084
1920.3;49.079;8.338115
1924;49.077;8.368286
1927.7;49.076;8.374242
1931.4;49.074;8.387471
1935.1;49.072;8.403335
1938.8;49.071;8.433811
1942.5;49.069;8.44359
1946.2;49.067;8.454053
1949.9;49.065;8.473246
1953.6;49.064;8.494814
1957.3;49.062;8.525787
1961;49.06;8.54216
1964.7;49.058;8.558209
1968.4;49.057;8.577819
1972.1;49.055;8.598214
1975.8;49.053;8.614769
1979.5;49.051;8.631751
1983.2;49.05;8.644227
1986.9;49.048;8.65969
1990.6;49.046;8.675965
1994.3;49.044;8.690343
1998;49.043;8.710007
2001.7;49.041;8.719994
2005.4;49.039;8.730833
2009.1;49.037;8.768729
2012.8;49.036;8.786868
2016.5;49.034;8.791384
2020.2;49.032;8.798504
2023.9;49.03;8.823737
2027.6;49.029;8.838536
2031.3;49.027;8.857992
2035;49.025;8.870305
2038.7;49.023;8.875107
2042.4;49.022;8.898694
2046.1;49.02;8.903378
2049.8;49.018;8.930318
2053.5;49.016;8.946933
2057.2;49.014;8.965059
2060.9;49.012;8.975571
2064.6;49.011;9.00321
2068.3;49.009;9.011704
2072;49.007;9.021596
2075.7;49.005;9.024913
2079.4;49.004;9.044053
2083.1;49.002;9.064665
2086.8;49;9.099838
2090.5;48.998;9.112293
2094.2;48.996;9.105336
2097.9;48.994;9.146018
2101.6;48.993;9.163793
2105.3;48.991;9.174432
2109;48.989;9.183107
2112.7;48.987;9.20334
2116.4;48.985;9.217856
2120.1;48.983;9.227594
2123.8;48.982;9.248646
2127.5;48.98;9.254575
2131.2;48.978;9.261077
2134.9;48.976;9.280106
2138.6;48.974;9.300696
2142.3;48.973;9.338381
2146;48.971;9.356932
2149.7;48.969;9.366113
