X,Media_Movel
39.406,18.42883940046817
39.403,18.428804269456602
39.4,18.428767295183416
39.397,18.428728533841152
39.394,18.428688043354185
39.391,18.428645883334436
39.388,18.428602115035638
39.385,18.428556801306115
39.381,18.428510006540165
39.379,18.4284617966281
39.375,18.428412238904862
39.372,18.428361402097458
39.369,18.428309356271065
39.366,18.428256172773935
39.363,18.42820192418117
39.36,18.42814668423733
39.357,18.428090527798005
39.354,18.428033530770325
39.351,18.427975770052523
39.348,18.427917323472528
39.345,18.427858269725697
39.342,18.427798688311718
39.339,18.42773865947069
39.336,18.427678264118555
39.333,18.42761758378174
39.33,18.427556700531248
39.327,18.427495696916164
39.323,18.42743465589661
39.32,18.42737366077626
39.317,18.427312795134434
39.314,18.427252142757837
39.311,18.427191787571964
39.308,18.427131813572323
39.305,18.427072304755406
39.302,18.42701334504955
39.299,18.426955018245692
39.296,18.426897407928152
39.293,18.42684059740539
39.29,18.426784669640877
39.287,18.426729707184116
39.284,18.42667579210185
39.281,18.42662300590951
39.278,18.426571429503003
39.275,18.426521143090863
39.272,18.426472226126783
39.269,18.426424757242685
39.266,18.42637881418224
39.263,18.426334473735057
39.26,18.426291811671444
39.256,18.42625090267787
39.253,18.42621182029322
39.25,18.426174636845744
39.247,18.426139423390957
39.244,18.42610624965036
39.241,18.426075183951134
39.238,18.426046293166827
39.235,18.42601964265907
39.232,18.425995296220407
39.229,18.425973316018226
39.226,18.42595376253988
39.223,18.425936694539075
39.22,18.425922168983455
39.217,18.425910241003557
39.214,18.425900963843088
39.211,18.425894388810608
39.208,18.42589056523264
39.205,18.42588954040824
39.202,18.42589135956511
39.198,18.4258960658172
39.195,18.425903700123936
39.192,18.425914301251037
39.189,18.425927905732955
39.186,18.425944547837044
39.183,18.425964259529362
39.18,18.425987070442257
39.177,18.426013007843675
39.174,18.426042096608278
39.171,18.426074359190338
39.168,18.426109815598466
39.165,18.426148483372224
39.162,18.426190377560538
39.159,18.426235510702043
39.156,18.426283892807326
39.153,18.426335531343057
39.149,18.426390431218078
39.147,18.426448594771415
39.143,18.42651002176224
39.14,18.426574709361784
39.137,18.426642652147248
39.134,18.42671384209765
39.131,18.426788268591643
39.128,18.426865918407344
39.125,18.426946775724097
39.122,18.427030822126248
39.119,18.427118036608867
39.116,18.427208395585453
39.113,18.42730187289759
39.11,18.427398439826565
39.107,18.427498065106942
39.104,18.427600714942052
39.101,18.427706353021417
39.098,18.427814940540095
39.094,18.427926436219895
39.091,18.428040796332507
39.088,18.428157974724446
39.085,18.428277922843897
39.082,18.42840058976931
39.079,18.42852592223988
39.076,18.42865386468771
39.073,18.428784359271777
39.07,18.428917345913632
39.067,18.42905276233476
39.064,18.42919054409562
39.061,18.42933062463632
39.058,18.429472935318923
39.055,18.42961740547126
39.051,18.429763962432347
39.048,18.42991253159927
39.046,18.43006303647555
39.042,18.430215398720897
39.039,18.430369538202424
39.036,18.43052537304714
39.033,18.430682819695793
39.03,18.430841792957963
39.027,18.431002206068378
39.024,18.431163970744425
39.021,18.431326997244778
39.018,18.431491194429135
39.015,18.431656469818975
39.012,18.431822729659345
39.009,18.43198987898155
39.006,18.43215782166679
39.002,18.432326460510648
38.999,18.43249569728832
38.996,18.432665432820666
38.993,18.43283556704095
38.99,18.43300599906218
38.987,18.433176627245103
38.984,18.43334734926675
38.981,18.433518062189417
38.978,18.433688662530134
38.975,18.433859046330515
38.972,18.434029109226937
38.969,18.43419874652101
38.966,18.434367853250258
38.963,18.434536324258993
38.96,18.43470405426929
38.957,18.43487093795207
38.954,18.435036869998136
38.951,18.435201745189218
38.948,18.435365458468908
38.944,18.435527905013434
38.941,18.435688980302274
38.938,18.43584858018846
38.935,18.436006600968646
38.932,18.436162939452746
38.929,18.436317493033208
38.926,18.436470159753817
38.923,18.436620838378005
38.92,18.436769428456536
38.917,18.436915830394664
38.914,18.43705994551857
38.911,18.437201676141097
38.908,18.437340925626742
38.905,18.43747759845585
38.902,18.437611600287898
38.899,18.437742838023983
38.896,18.437871219868253
38.893,18.437996655388414
38.889,18.438119055575214
38.886,18.438238332900806
38.883,18.438354401376035
38.88,18.438467176606544
38.877,18.438576575847712
38.874,18.438682518058307
38.871,18.438784923952927
38.868,18.438883716053084
38.865,18.438978818736974
38.862,18.439070158287848
38.859,18.439157662940975
38.856,18.43924126292917
38.853,18.439320890526837
38.85,18.439396480092515
38.847,18.439467968109884
38.844,18.439535293227223
38.841,18.43959839629525
38.838,18.439657220403404
38.835,18.43971171091446
38.831,18.43976181549746
38.828,18.439807484159047
38.825,18.43984866927304
38.822,18.439885325608312
38.819,18.439917410354944
38.816,18.43994488314864
38.813,18.439967706093363
38.81,18.439985843782235
38.807,18.43999926331663
38.804,18.440007934323475
38.801,18.44001182897078
38.798,18.440010921981315
38.795,18.440005190644555
38.792,18.439994614826713
38.789,18.439979176979055
38.786,18.43995886214432
38.782,18.43993365796137
38.78,18.439903554668007
38.776,18.439868545102
38.773,18.439828624700272
38.77,18.439783791496318
38.767,18.439734046115813
38.764,18.439679391770447
38.761,18.439619834249974
38.758,18.439555381912523
38.755,18.43948604567314
38.752,18.439411838990583
38.749,18.439332777852446
38.746,18.439248880758523
38.743,18.439160168702536
38.74,18.43906666515217
38.737,18.438968396027477
38.734,18.438865389677638
38.73,18.438757676856156
38.728,18.438645290694442
38.724,18.438528266673895
38.722,18.438406642596394
38.718,18.438280458553354
38.715,18.43814975689327
38.712,18.43801458218785
38.709,18.437874981196746
38.706,18.437731002830866
38.703,18.43758269811439
38.7,18.437430120145432
38.697,18.437273324055493
38.694,18.437112366967572
38.691,18.43694730795317
38.688,18.436778207988056
38.685,18.436605129906958
38.682,18.43642813835709
38.679,18.436247299750708
38.676,18.436062682216587
38.673,18.435874355550542
38.669,18.435682391165045
38.667,18.435486862037887
38.663,18.435287842660074
38.66,18.43508540898281
38.657,18.43487963836383
38.654,18.434670609512928
38.651,18.434458402436814
38.648,18.43424309838338
38.645,18.434024779785343
38.642,18.43380353020335
38.639,18.433579434268562
38.636,18.43335257762483
38.633,18.43312304687041
38.63,18.43289092949933
38.627,18.432656313842422
38.624,18.432419289008145
38.621,18.43217994482306
38.618,18.431938371772226
38.615,18.431694660939392
38.612,18.431448903947135
38.609,18.431201192896914
38.605,18.43095162030912
38.602,18.4307002790632
38.599,18.43044726233783
38.596,18.43019266355122
38.593,18.4299365763016
38.59,18.42967909430792
38.587,18.42942031135078
38.584,18.429160321213686
38.581,18.42889921762466
38.578,18.4286370941982
38.575,18.42837404437766
38.572,18.428110161378115
38.569,18.427845538129752
38.566,18.42758026722174
38.563,18.427314440846732
38.56,18.427048150745982
38.557,18.426781488155083
38.553,18.426514543750436
38.55,18.42624740759645
38.548,18.425980169093464
38.544,18.425712916926503
38.541,18.42544573901486
38.538,18.425178722462547
38.535,18.424911953509596
38.532,18.424645517484365
38.529,18.42437949875672
38.526,18.424113980692276
38.523,18.423849045607565
38.52,18.423584774726343
38.517,18.423321248136872
38.514,18.423058544750347
38.511,18.422796742260434
38.507,18.422535917103907
38.504,18.4222761444225
38.502,18.42201749802588
38.498,18.42176005035589
38.495,18.421503872451922
38.492,18.421249033917626
38.489,18.42099560288877
38.486,18.42074364600247
38.483,18.420493228367604
38.48,18.420244413536594
38.477,18.41999726347847
38.474,18.419751838553243
38.471,18.41950819748761
38.468,18.419266397352008
38.465,18.419026493539015
38.462,18.418788539743066
38.459,18.418552587941566
38.455,18.41831868837735
38.453,18.41808688954248
38.449,18.417857238163442
38.446,18.417629779187713
38.443,18.41740455577164
38.44,18.41718160926974
38.437,18.416960979225333
38.434,18.41674270336253
38.431,18.416526817579594
38.428,18.416313355943622
38.425,18.416102350686593
38.422,18.41589383220272
38.419,18.415687829047155
38.416,18.415484367935974
38.413,18.415283473747497
38.409,18.415085169524886
38.406,18.414889476479996
38.403,18.414696413998538
38.4,18.414505999646458
38.397,18.414318249177526
38.394,18.414133176542226
38.391,18.413950793897747
38.388,18.413771111619212
38.385,18.413594138312057
38.382,18.413419880825558
38.379,18.413248344267455
38.376,18.413079532019697
38.373,18.412913445755276
38.37,18.412750085456075
38.367,18.412589449431778
38.364,18.4124315343398
38.361,18.412276335206133
38.358,18.41212384544725
38.355,18.411974056892834
38.352,18.411826959809474
38.349,18.411682542925234
38.346,18.41154079345504
38.342,18.41140169712689
38.339,18.411265238208916
38.336,18.411131399537112
38.333,18.411000162543868
38.33,18.410871507287176
38.327,18.41074541248051
38.324,18.410621855523356
38.321,18.410500812532344
38.318,18.410382258372984
38.315,18.41026616669189
38.312,18.41015250994961
38.309,18.41004125945385
38.306,18.40993238539322
38.303,18.409825856871382
38.3,18.40972164194157
38.297,18.409619707641465
38.293,18.409520020028438
38.291,18.40942254421506
38.287,18.40932724440483
38.285,18.40923408392824
38.281,18.40914302527891
38.278,18.40905403014999
38.276,18.40896705947064
38.272,18.408882073442644
38.269,18.40879903157707
38.266,18.408717892730987
38.263,18.408638615144184
38.26,18.408561156475884
38.257,18.40848547384138
38.254,18.408411523848617
38.251,18.408339262634634
38.248,18.40826864590191
38.245,18.408199628954495
38.242,18.408132166733985
38.239,18.40806621385524
38.236,18.408001724641867
38.233,18.40793865316143
38.23,18.40787695326034
38.227,18.407816578598425
38.223,18.407757482683145
38.22,18.407699618903408
38.217,18.407642940563015
38.214,18.407587400913634
38.211,18.407532953187363
38.208,18.40747955062881
38.205,18.407427146526626
38.202,18.40737569424461
38.199,18.407325147252212
38.196,18.407275459154505
38.193,18.407226583721556
38.19,18.407178474917263
38.186,18.407131086927496
38.184,18.407084374187683
38.18,18.40703829140973
38.177,18.406992793608254
38.175,18.40694783612617
38.171,18.406903374659603
38.168,18.406859365282067
38.165,18.40681576446794
38.162,18.40677252911525
38.159,18.40672961656767
38.156,18.40668698463582
38.153,18.406644591617763
38.15,18.406602396318807
38.147,18.406560358070486
38.144,18.406518436748772
38.141,18.406476592791535
38.138,18.406434787215172
38.135,18.406392981630496
38.132,18.40635113825779
38.129,18.40630921994109
38.126,18.406267190161664
38.123,18.406225013050665
38.12,18.406182653401046
38.117,18.406140076678604
38.114,18.406097249032285
38.111,18.406054137303652
38.107,18.4060107090356
38.104,18.405966932480226
38.101,18.40592277660597
38.098,18.40587821110396
38.095,18.405833206393552
38.092,18.405787733627143
38.089,18.4057417646942
38.086,18.405695272224524
38.083,18.405648229590813
38.08,18.405600610910454
38.077,18.405552391046584
38.074,18.405503545608447
38.071,18.405454050951054
38.068,18.405403884174135
38.065,18.405353023120423
38.062,18.405301446373244
38.058,18.405249133253477
38.056,18.405196063815854
38.052,18.405142218844645
38.049,18.405087579848715
38.046,18.405032129055986
38.043,18.40497584940732
38.04,18.40491872454984
38.037,18.404860738829665
38.034,18.404801877284168
38.031,18.40474212563366
38.028,18.4046814702726
38.025,18.40461989826033
38.022,18.404557397311315
38.019,18.404493955784982
38.016,18.404429562675077
38.013,18.404364207598654
38.01,18.404297880784647
38.007,18.404230573062094
38.004,18.404162275847995
38.0,18.404092981134834
37.997,18.4040226814778
37.994,18.403951369981705
37.991,18.40387904028762
37.988,18.40380568655929
37.985,18.403731303469293
37.982,18.40365588618496
37.979,18.403579430354167
37.976,18.403501932090872
37.973,18.403423387960586
37.97,18.40334379496563
37.967,18.403263150530314
37.964,18.40318145248604
37.961,18.4030986990563
37.958,18.40301488884161
37.954,18.40293002080445
37.952,18.402844094254142
37.949,18.402757108831764
37.945,18.402669064495058
37.942,18.402579961503385
37.939,18.402489800402762
37.936,18.40239858201092
37.933,18.402306307402505
37.93,18.40221297789436
37.927,18.40211859503096
37.924,18.402023160569936
37.921,18.401926676467834
37.918,18.401829144866
37.915,18.401730568076655
37.912,18.401630948569196
37.909,18.401530288956728
37.906,18.401428591982786
37.903,18.401325860508358
37.9,18.401222097499144
37.897,18.401117306013106
37.894,18.401011489188264
37.89,18.40090465023087
37.888,18.40079679240384
37.884,18.4006879190155
37.881,18.400578033408724
37.878,18.40046713895035
37.875,18.400355239021014
37.872,18.400242337005285
37.869,18.400128436282237
37.866,18.400013540216353
37.863,18.39989765214883
37.86,18.399780775389285
37.857,18.399662913207873
37.854,18.399544068827797
37.851,18.399424245418224
37.847,18.399303446087643
37.844,18.39918167387763
37.841,18.399058931757036
37.839,18.39893522261661
37.835,18.398810549264084
37.832,18.39868491441962
37.829,18.398558320711743
37.826,18.398430770673748
37.823,18.398302266740448
37.82,18.398172811245434
37.817,18.398042406418746
37.814,18.39791105438498
37.811,18.397778757161838
37.808,18.3976455166591
37.804,18.397511334678015
37.801,18.39737621291115
37.798,18.397240152942636
37.796,18.397103156248825
37.792,18.39696522419939
37.789,18.396826358058814
37.786,18.396686558988268
37.783,18.396545828047906
37.78,18.396404166199577
37.777,18.396261574309836
37.774,18.396118053153412
37.771,18.395973603417016
37.768,18.395828225703497
37.765,18.395681920536365
37.762,18.395534688364634
37.759,18.395386529568047
37.756,18.395237444462534
37.753,18.39508743330611
37.75,18.39493649630495
37.747,18.394784633619835
37.744,18.394631845372835
37.741,18.394478131654306
37.738,18.394323492530113
37.735,18.394167928049086
37.732,18.394011438250768
37.728,18.393854023173308
37.725,18.39369568286164
37.722,18.393536417375778
37.719,18.393376226799408
37.716,18.39321511124851
37.713,18.39305307088026
37.71,18.392890105901998
37.707,18.392726216580385
37.704,18.39256140325064
37.701,18.392395666325864
37.698,18.39222900630654
37.695,18.39206142379
37.692,18.391892919480025
37.689,18.39172349419649
37.686,18.391553148885023
37.683,18.391381884626696
37.68,18.391209702647718
37.677,18.39103660432914
37.674,18.39086259121654
37.67,18.390687665029628
37.667,18.3905118276719
37.664,18.390335081240124
37.661,18.390157428033845
37.658,18.389978870564747
37.655,18.38979941156594
37.652,18.38961905400115
37.649,18.389437801073743
37.646,18.38925565623566
37.643,18.38907262319618
37.64,18.38888870593052
37.637,18.38870390868827
37.633,18.38851823600167
37.631,18.388331692693633
37.628,18.38814428388563
37.624,18.387956015005305
37.622,18.38776689179391
37.618,18.38757692031346
37.615,18.387386106953684
37.612,18.38719445843868
37.609,18.387001981833357
37.606,18.38680868454953
37.603,18.386614574351807
37.6,18.38641965936316
37.597,18.386223948070178
37.594,18.38602744932803
37.591,18.385830172365146
37.588,18.38563212678752
37.585,18.38543332258274
37.582,18.385233770123673
37.579,18.385033480171792
37.576,18.384832463880215
37.573,18.384630732796325
37.57,18.384428298864115
37.567,18.384225174426142
37.564,18.384021372225106
37.56,18.383816905405137
37.557,18.383611787512635
37.554,18.383406032496836
37.551,18.383199654709912
37.548,18.38299266890681
37.545,18.38278509024465
37.542,18.38257693428178
37.539,18.382368216976474
37.536,18.382158954685234
37.533,18.381949164160783
37.53,18.3817388625496
37.527,18.38152806738921
37.524,18.381316796605
37.521,18.38110506850676
37.518,18.380892901784826
37.514,18.38068031550589
37.512,18.380467329108463
37.508,18.380253962397948
37.506,18.380040235541472
37.502,18.37982616906228
37.499,18.379611783833862
37.496,18.379397101073746
37.493,18.379182142336948
37.49,18.378966929509136
37.487,18.378751484799512
37.484,18.378535830733323
37.481,18.37831999014415
37.478,18.378103986165893
37.475,18.377887842224474
37.472,18.37767158202928
37.469,18.377455229564344
37.466,18.37723880907927
37.463,18.37702234507995
37.46,18.376805862318996
37.457,18.376589385786
37.453,18.37637294069755
37.451,18.376156552487057
37.447,18.375940246794386
37.444,18.3757240494553
37.441,18.375507986490746
37.438,18.37529208409595
37.435,18.375076368629408
37.432,18.37486086660169
37.429,18.374645604664128
37.426,18.374430609597418
37.423,18.374215908300055
37.42,18.37400152777673
37.417,18.373787495126606
37.414,18.373573837531534
37.411,18.373360582244203
37.408,18.373147756576238
37.405,18.37293538788626
37.401,18.372723503567904
37.398,18.37251213103788
37.396,18.37230129772392
37.392,18.372091031052832
37.389,18.37188135843851
37.386,18.371672307270003
37.383,18.371463904899606
37.38,18.371256178631008
37.377,18.371049155707496
37.374,18.37084286330022
37.371,18.370637328496574
37.368,18.37043257828862
37.365,18.370228639561677
37.362,18.370025539082928
37.359,18.369823303490257
37.356,18.369621959281137
37.353,18.369421532801702
37.35,18.369222050235948
37.347,18.369023537595098
37.343,18.36882602070715
37.341,18.36862952520656
37.337,18.36843407652419
37.334,18.368239699877336
37.331,18.368046420260065
37.328,18.367854262433692
37.325,18.367663250917495
37.322,18.367473409979663
37.319,18.367284763628433
37.316,18.367097335603525
37.313,18.36691114936775
37.31,18.36672622809891
37.307,18.36654259468193
37.304,18.366360271701275
37.301,18.366179281433563
37.297,18.365999645840514
37.294,18.365821386562146
37.291,18.365644524910216
37.288,18.365469081861967
37.285,18.365295078054153
37.282,18.36512253377732
37.279,18.364951468970407
37.276,18.364781903215594
37.273,18.36461385573348
37.27,18.364447345378494
37.267,18.364282390634628
37.264,18.36411900961148
37.261,18.363957220040515
37.258,18.363797039271702
37.255,18.36363848427035
37.252,18.3634815716143
37.249,18.363326317491353
37.246,18.36317273769701
37.243,18.363020847632477
37.239,18.36287066230294
37.236,18.362722196316138
37.233,18.36257546388119
37.23,18.362430478807674
37.227,18.362287254505002
37.224,18.36214580398203
37.221,18.362006139846926
37.218,18.361868274307287
37.215,18.361732219170516
37.212,18.36159798584441
37.209,18.36146558533797
37.206,18.361335028262513
37.203,18.36120632483289
37.2,18.361079484869016
37.197,18.36095451779756
37.194,18.3608314326538
37.191,18.360710238083772
37.187,18.360590942346484
37.184,18.36047355331638
37.181,18.36035807848596
37.178,18.36024452496854
37.175,18.360132899501163
37.172,18.360023208447693
37.169,18.359915457801975
37.166,18.35980965319118
37.163,18.35970579987924
37.16,18.359603902770385
37.157,18.359503966412767
37.154,18.359405995002223
37.151,18.35930999238605
37.148,18.359215962066884
37.145,18.359123907206637
37.141,18.35903383063049
37.139,18.358945734830883
37.136,18.358859621971586
37.133,18.358775493891777
37.129,18.3586933521101
37.126,18.358613197828767
37.123,18.35853503193761
37.12,18.35845885501816
37.117,18.358384667347647
37.114,18.358312468903005
37.111,18.35824225936481
37.108,18.35817403812116
37.105,18.358107804271487
37.102,18.358043556630324
37.099,18.357981293730944
37.096,18.357921013828946
37.093,18.357862714905696
37.09,18.357806394671723
37.087,18.357752050569935
37.084,18.357699679778737
37.081,18.357649279215018
37.077,18.357600845537004
37.074,18.35755437514692
37.071,18.357509864193556
37.068,18.35746730857465
37.065,18.35742670393906
37.062,18.357388045688815
37.059,18.357351328980982
37.056,18.357316548729308
37.053,18.3572836996057
37.05,18.3572527760415
37.047,18.357223772228547
37.044,18.357196682120072
37.041,18.357171499431317
37.038,18.357148217640006
37.034,18.357126829986548
37.032,18.357107329474054
37.028,18.357089708868102
37.025,18.357073960696308
37.022,18.357060077247645
37.019,18.357048050571525
37.016,18.357037872476695
37.013,18.35702953452985
37.01,18.35702302805404
37.007,18.357018344126857
37.004,18.357015473578358
37.001,18.35701440698879
36.998,18.35701513468608
36.995,18.357017646743078
36.992,18.357021932974586
36.989,18.357027982934184
36.986,18.35703578591082
36.983,18.35704533092516
36.98,18.35705660672578
36.976,18.3570696017851
36.973,18.35708430429513
36.971,18.35710070216306
36.967,18.357118783006563
36.964,18.357138534148994
36.961,18.357159942614384
36.958,18.357182995122244
36.955,18.357207678082208
36.952,18.35723397758852
36.949,18.35726187941437
36.946,18.357291369006067
36.943,18.357322431477108
36.94,18.35735505160209
36.937,18.3573892138105
36.934,18.357424902180416
36.931,18.357462100432116
36.928,18.35750079192154
36.925,18.35754095963376
36.921,18.357582586176292
36.918,18.357625653772416
36.915,18.357670144254406
36.912,18.35771603905677
36.91,18.357763319209397
36.906,18.357811965330768
36.903,18.357861957621115
36.9,18.357913275855616
36.897,18.35796589937761
36.894,18.35801980709183
36.891,18.358074977457733
36.888,18.358131388482832
36.885,18.35818901771618
36.882,18.358247842241866
36.879,18.35830783867266
36.876,18.35836898314377
36.873,18.358431251306733
36.87,18.35849461832343
36.866,18.35855905886028
36.863,18.35862454708259
36.86,18.35869105664913
36.857,18.358758560706814
36.854,18.358827031885735
36.851,18.35889644229429
36.848,18.358966763514637
36.845,18.359037966598365
36.842,18.359110022062445
36.839,18.359182899885468
36.836,18.359256569504144
36.833,18.35933099981018
36.83,18.35940615914739
36.827,18.35948201530923
36.824,18.359558535536593
36.821,18.359635686516036
36.818,18.359713434378342
36.814,18.35979174469747
36.812,18.35987058248991
36.808,18.35994991221444
36.805,18.360029697772305
36.802,18.360109902507823
36.799,18.360190489209444
36.796,18.360271420111232
36.793,18.360352656894857
36.79,18.360434160691998
36.787,18.36051589208729
36.784,18.3605978111217
36.781,18.36067987729646
36.778,18.36076204957746
36.775,18.36084428640018
36.772,18.36092654567515
36.769,18.36100878479389
36.766,18.361090960635483
36.763,18.361173029573575
36.76,18.36125494748401
36.757,18.361336669752966
36.753,18.361418151285676
36.751,18.361499346515696
36.747,18.361580209414736
36.744,18.36166069350308
36.741,18.361740751860523
36.738,18.361820337137956
36.735,18.361899401569445
36.732,18.36197789698496
36.729,18.36205577482358
36.726,18.362132986147397
36.723,18.36220948165587
36.72,18.36228521170083
36.717,18.362360126302015
36.714,18.3624341751632
36.711,18.36250730768885
36.707,18.36257947300136
36.704,18.362650619958856
36.701,18.362720697173497
36.698,18.36278965303039
36.695,18.362857435706978
36.692,18.362923993192997
36.689,18.362989273310923
36.686,18.36305322373697
36.683,18.36311579202256
36.68,18.36317692561629
36.677,18.363236571886432
36.674,18.363294678143813
36.671,18.363351191665267
36.668,18.363406059717445
36.665,18.36345922958113
36.661,18.363510648575943
36.659,18.363560264085468
36.655,18.363608023582778
36.652,18.363653874656347
36.649,18.363697765036328
36.646,18.36373964262117
36.643,18.363779455504613
36.64,18.363817152002934
36.637,18.363852680682577
36.634,18.363885990387992
36.631,18.36391703026979
36.628,18.363945749813126
36.625,18.36397209886633
36.622,18.3639960276697
36.619,18.36401748688454
36.616,18.36403642762233
36.612,18.364052801474074
36.61,18.364066560539726
36.607,18.36407765745778
36.603,18.364086045434895
36.6,18.364091678275614
36.597,18.364094510412098
36.594,18.364094496933888
36.591,18.36409159361767
36.588,18.36408575695697
36.585,18.364076944191854
36.582,18.364065113338494
36.579,18.364050223218666
36.576,18.364032233489095
36.573,18.3640111046707
36.57,18.363986798177596
36.567,18.363959276345952
36.563,18.3639285024626
36.561,18.36389444079339
36.557,18.3638570566113
36.554,18.36381631622421
36.551,18.363772187002397
36.548,18.36372463740563
36.545,18.36367363700996
36.542,18.36361915653403
36.539,18.36356116786504
36.536,18.363499644084243
36.533,18.36343455949193
36.53,18.363365889632
36.527,18.363293611315925
36.524,18.363217702646246
36.521,18.363138143039468
36.518,18.363054913248362
36.515,18.36296799538369
36.512,18.362877372935266
36.509,18.362783030792357
36.506,18.36268495526344
36.502,18.362583134095214
36.5,18.36247755649095
36.497,18.362368213128043
36.494,18.362255096174827
36.49,18.362138199306607
36.487,18.36201751772089
36.484,18.36189304815181
36.481,18.36176478888368
36.478,18.361632739763706
36.475,18.361496902213855
36.472,18.36135727924177
36.469,18.361213875450847
36.466,18.36106669704934
36.463,18.360915751858535
36.46,18.36076104932001
36.457,18.360602600501885
36.454,18.360440418104112
36.451,18.36027451646278
36.448,18.360104911553414
36.445,18.35993162099324
36.442,18.359754664042473
36.438,18.359574061604526
36.435,18.35938983622521
36.432,18.359202012090858
36.429,18.35901061502543
36.426,18.35881567248651
36.423,18.35861721356029
36.42,18.358415268955415
36.417,18.35820987099582
36.414,18.35800105361245
36.411,18.357788852333904
36.408,18.357573304275995
36.405,18.35735444813025
36.402,18.3571323241513
36.398,18.35690697414321
36.396,18.35667844144472
36.392,18.356446770913422
36.39,18.356212008908837
36.386,18.355974203274485
36.383,18.35573340331883
36.381,18.355489659795218
36.377,18.355243024880753
36.374,18.35499355215412
36.371,18.354741296572428
36.368,18.35448631444696
36.365,18.354228663418024
36.362,18.353968402428688
36.359,18.353705591697626
36.356,18.353440292690973
36.353,18.353172568093182
36.35,18.352902481777033
36.347,18.352630098772615
36.344,18.352355485235513
36.341,18.352078708414012
36.338,18.35179983661549
36.334,18.351518939171974
36.331,18.351236086404796
36.328,18.350951349588552
36.325,18.35066480091417
36.322,18.35037651345129
36.319,18.35008656110987
36.316,18.349795018601093
36.313,18.349501961397582
36.31,18.34920746569294
36.307,18.34891160836068
36.304,18.34861446691251
36.301,18.348316119456054
36.298,18.34801664465203
36.295,18.347716121670867
36.292,18.347414630148847
36.289,18.347112250143798
36.285,18.346809062090294
36.283,18.346505146754502
36.279,18.346200585188637
36.276,18.34589545868506
36.273,18.345589848730064
36.27,18.345283836957414
36.267,18.344977505101593
36.264,18.34467093495088
36.261,18.3443642083002
36.258,18.34405740690388
36.255,18.343750612428238
36.252,18.343443906404165
36.249,18.343137370179583
36.246,18.342831084871953
36.243,18.342525131320794
36.24,18.342219590040244
36.237,18.341914541171768
36.234,18.341610064436924
36.231,18.341306239090372
36.228,18.341003143873035
36.224,18.340700856965512
36.221,18.34039945594178
36.218,18.34009901772317
36.215,18.33979961853274
36.212,18.33950133384996
36.209,18.339204238365866
36.206,18.338908405938625
36.203,18.338613909549615
36.2,18.338320821259977
36.197,18.338029212167783
36.194,18.337739152365693
36.191,18.33745071089934
36.188,18.33716395572627
36.185,18.33687895367561
36.182,18.33659577040845
36.179,18.33631447037896
36.175,18.336035116796275
36.172,18.335757771587218
36.169,18.335482495359813
36.166,18.335209347367726
36.163,18.334938385475528
36.16,18.334669666124956
36.157,18.334403244302074
36.154,18.334139173505427
36.151,18.333877505715204
36.148,18.33361829136343
36.145,18.33336157930522
36.142,18.333107416791076
36.139,18.33285584944035
36.136,18.332606921215767
36.133,18.332360674399133
36.13,18.3321171495682
36.126,18.331876385574727
36.124,18.331638419523717
36.12,18.33140328675392
36.117,18.331171020819536
36.114,18.330941653473225
36.111,18.330715214650333
36.108,18.330491732454455
36.105,18.330271233144263
36.102,18.330053741121667
36.099,18.329839278921305
36.096,18.329627867201324
36.093,18.3294195247356
36.09,18.329214268407167
36.087,18.32901211320317
36.084,18.328813072211023
36.081,18.328617156616083
36.077,18.32842437570058
36.074,18.328234736843985
36.071,18.328048245524773
36.068,18.32786490532349
36.065,18.32768471792729
36.062,18.327507683135767
36.059,18.32733379886824
36.056,18.327163061172328
36.053,18.32699546423395
36.05,18.32683100038868
36.047,18.326669660134414
36.044,18.326511432145416
36.041,18.3263563032877
36.038,18.32620425863571
36.035,18.326055281490344
36.032,18.325909353398245
36.029,18.325766454172427
36.025,18.32562656191411
36.022,18.32548965303586
36.019,18.325355702285947
36.016,18.325224682773932
36.013,18.32509656599746
36.01,18.324971321870187
36.007,18.32484891875098
36.004,18.324729323474113
36.001,18.324612501380688
35.998,18.324498416351112
35.995,18.324387030838626
35.992,18.324278305903913
35.989,18.32417220125066
35.986,18.324068675262215
35.983,18.32396768503905
35.979,18.323869186437317
35.977,18.323773134108183
35.974,18.323679481538093
35.971,18.323588181089878
35.968,18.323499184044604
35.964,18.323412440644287
35.961,18.323327900135272
35.958,18.32324551081235
35.955,18.323165220063558
35.952,18.32308697441557
35.949,18.32301071957974
35.946,18.322936400498655
35.943,18.32286396139326
35.94,18.32279334581044
35.937,18.322724496671054
35.934,18.322657356318416
35.931,18.32259186656706
35.928,18.322527968751974
35.925,18.322465603777975
35.922,18.322404712169458
35.918,18.322345234120288
35.915,18.322287109543915
35.912,18.322230278123552
35.909,18.322174679362522
35.906,18.322120252634612
35.903,18.322066937234432
35.9,18.322014672427773
35.897,18.321963397501854
35.894,18.3219130518155
35.891,18.32186357484912
35.888,18.321814906254538
35.885,18.32176698590452
35.882,18.32171975394211
35.879,18.321673150829582
35.876,18.32162711739705
35.873,18.321581594890713
35.87,18.321536525020615
35.866,18.321491850007956
35.864,18.321447512631885
35.86,18.321403456275743
35.857,18.32135962497269
35.854,18.321315963450736
35.851,18.32127241717708
35.848,18.32122893240175
35.845,18.321185456200503
